symbol,month,feature,gain_share
TRXUSDT,2024-09,ema_spread_atr_20,0.084036
TRXUSDT,2024-09,ret_kurt_50,0.056827
TRXUSDT,2024-09,ret_skew_200,0.071134
TRXUSDT,2024-09,range_realized_vol_50,0.141425
TRXUSDT,2024-09,hurst_diff_100_50,0.042611
TRXUSDT,2024-09,ret_kurt_200,0.103345
TRXUSDT,2024-09,hurst_100,0.057494
TRXUSDT,2024-09,btc_ret_14d,0.063348
TRXUSDT,2024-09,ret_skew_50,0.067205
TRXUSDT,2024-09,vwap_dev_20,0.062465
TRXUSDT,2024-09,ret_autocorr_lag1_50,0.09192
TRXUSDT,2024-09,sym_vs_btc_ret_7d,0.046448
TRXUSDT,2024-09,regime_momentum_signed_5d,0.046133
TRXUSDT,2024-10,max_dd_window_50,0.076339
TRXUSDT,2024-10,ema_spread_atr_20,0.084189
TRXUSDT,2024-10,ret_kurt_50,0.06754
TRXUSDT,2024-10,ret_skew_200,0.071121
TRXUSDT,2024-10,range_realized_vol_50,0.144087
TRXUSDT,2024-10,hurst_diff_100_50,0.043502
TRXUSDT,2024-10,ret_kurt_200,0.090945
TRXUSDT,2024-10,hurst_100,0.055982
TRXUSDT,2024-10,btc_ret_14d,0.05626
TRXUSDT,2024-10,ret_skew_50,0.065654
TRXUSDT,2024-10,vwap_dev_20,0.062861
TRXUSDT,2024-10,ret_autocorr_lag1_50,0.099557
TRXUSDT,2024-10,sym_vs_btc_ret_7d,0.040887
TRXUSDT,2024-10,regime_momentum_signed_5d,0.041077
TRXUSDT,2024-11,max_dd_window_50,0.088221
TRXUSDT,2024-11,ema_spread_atr_20,0.081982
TRXUSDT,2024-11,ret_kurt_50,0.061336
TRXUSDT,2024-11,ret_skew_200,0.065574
TRXUSDT,2024-11,range_realized_vol_50,0.132966
TRXUSDT,2024-11,hurst_diff_100_50,0.046108
TRXUSDT,2024-11,ret_kurt_200,0.086208
TRXUSDT,2024-11,hurst_100,0.052453
TRXUSDT,2024-11,btc_ret_14d,0.066623
TRXUSDT,2024-11,ret_skew_50,0.067098
TRXUSDT,2024-11,vwap_dev_20,0.069785
TRXUSDT,2024-11,ret_autocorr_lag1_50,0.098141
TRXUSDT,2024-11,sym_vs_btc_ret_7d,0.040551
TRXUSDT,2024-11,regime_momentum_signed_5d,0.042954
TRXUSDT,2024-12,max_dd_window_50,0.070811
TRXUSDT,2024-12,ema_spread_atr_20,0.074935
TRXUSDT,2024-12,ret_kurt_50,0.066752
TRXUSDT,2024-12,ret_skew_200,0.080566
TRXUSDT,2024-12,range_realized_vol_50,0.101718
TRXUSDT,2024-12,hurst_diff_100_50,0.042734
TRXUSDT,2024-12,ret_kurt_200,0.102531
TRXUSDT,2024-12,hurst_100,0.052789
TRXUSDT,2024-12,btc_ret_14d,0.066205
TRXUSDT,2024-12,ret_skew_50,0.084433
TRXUSDT,2024-12,vwap_dev_20,0.064593
TRXUSDT,2024-12,ret_autocorr_lag1_50,0.096364
TRXUSDT,2024-12,sym_vs_btc_ret_7d,0.054515
TRXUSDT,2024-12,regime_momentum_signed_5d,0.041054
TRXUSDT,2025-01,max_dd_window_50,0.089286
TRXUSDT,2025-01,ema_spread_atr_20,0.072028
TRXUSDT,2025-01,ret_kurt_50,0.082574
TRXUSDT,2025-01,ret_skew_200,0.074183
TRXUSDT,2025-01,range_realized_vol_50,0.070393
TRXUSDT,2025-01,hurst_diff_100_50,0.046878
TRXUSDT,2025-01,ret_kurt_200,0.097488
TRXUSDT,2025-01,hurst_100,0.056955
TRXUSDT,2025-01,btc_ret_14d,0.065543
TRXUSDT,2025-01,ret_skew_50,0.070261
TRXUSDT,2025-01,vwap_dev_20,0.072329
TRXUSDT,2025-01,ret_autocorr_lag1_50,0.09623
TRXUSDT,2025-01,sym_vs_btc_ret_7d,0.051588
TRXUSDT,2025-01,regime_momentum_signed_5d,0.054265
TRXUSDT,2025-02,max_dd_window_50,0.118499
TRXUSDT,2025-02,ema_spread_atr_20,0.079647
TRXUSDT,2025-02,ret_kurt_50,0.078636
TRXUSDT,2025-02,ret_skew_200,0.053908
TRXUSDT,2025-02,range_realized_vol_50,0.089096
TRXUSDT,2025-02,hurst_diff_100_50,0.037164
TRXUSDT,2025-02,ret_kurt_200,0.091195
TRXUSDT,2025-02,hurst_100,0.05206
TRXUSDT,2025-02,btc_ret_14d,0.072192
TRXUSDT,2025-02,ret_skew_50,0.069255
TRXUSDT,2025-02,vwap_dev_20,0.067977
TRXUSDT,2025-02,ret_autocorr_lag1_50,0.079193
TRXUSDT,2025-02,sym_vs_btc_ret_7d,0.056759
TRXUSDT,2025-02,regime_momentum_signed_5d,0.054419
TRXUSDT,2025-03,max_dd_window_50,0.116316
TRXUSDT,2025-03,ema_spread_atr_20,0.083773
TRXUSDT,2025-03,ret_kurt_50,0.089696
TRXUSDT,2025-03,ret_skew_200,0.059969
TRXUSDT,2025-03,range_realized_vol_50,0.085184
TRXUSDT,2025-03,hurst_diff_100_50,0.044505
TRXUSDT,2025-03,ret_kurt_200,0.097785
TRXUSDT,2025-03,hurst_100,0.049941
TRXUSDT,2025-03,btc_ret_14d,0.062167
TRXUSDT,2025-03,ret_skew_50,0.057949
TRXUSDT,2025-03,vwap_dev_20,0.063771
TRXUSDT,2025-03,ret_autocorr_lag1_50,0.087317
TRXUSDT,2025-03,sym_vs_btc_ret_7d,0.045092
TRXUSDT,2025-03,regime_momentum_signed_5d,0.056535
