symbol,open_time,close_time,net_weighted,net_raw,weight,month,regime
AAVEUSDT,1730390399999,1730563199999,-5.160300,-5.160300,1.0000,2024-11,BTC_UP
ETHUSDT,1730476799999,1730879999999,-4.088500,-4.088500,1.0000,2024-11,BTC_FLAT
DOTUSDT,1730620799999,1730879999999,-5.030100,-5.030100,1.0000,2024-11,BTC_FLAT
XRPUSDT,1730707199999,1730879999999,5.737700,5.737700,1.0000,2024-11,BTC_FLAT
AAVEUSDT,1730793599999,1730879999999,10.522800,10.522800,1.0000,2024-11,BTC_FLAT
DOTUSDT,1730966399999,1731196799999,10.217200,10.217200,1.0000,2024-11,BTC_UP
XRPUSDT,1730995199999,1731225599999,-4.209900,-4.209900,1.0000,2024-11,BTC_UP
BTCUSDT,1731254399999,1731340799999,-2.991600,-2.991600,1.0000,2024-11,BTC_UP
XRPUSDT,1731311999999,1731369599999,-5.715500,-5.715500,1.0000,2024-11,BTC_UP
ETHUSDT,1731772799999,1732377600000,10.079200,10.079200,1.0000,2024-11,BTC_UP
DOTUSDT,1732060799999,1732348799999,19.714300,19.714300,1.0000,2024-11,BTC_UP
ETHUSDT,1732463999999,1732550399999,-4.929900,-4.929900,1.0000,2024-11,BTC_UP
ETHUSDT,1732636799999,1732723199999,-5.307900,-5.307900,1.0000,2024-11,BTC_FLAT
ETHUSDT,1732838399999,1733126399999,-4.862400,-4.862400,1.0000,2024-12,BTC_FLAT
DOTUSDT,1733039999999,1733327999999,20.350100,20.350100,1.0000,2024-12,BTC_FLAT
ETHUSDT,1733241599999,1733299199999,-4.310500,-4.310500,1.0000,2024-12,BTC_FLAT
ETHUSDT,1734278399999,1734566399999,-4.049100,-4.049100,1.0000,2024-12,BTC_FLAT
DOTUSDT,1734335999999,1734652799999,20.634000,20.634000,1.0000,2024-12,BTC_UP
DOTUSDT,1734969599999,1735574400000,-3.815600,-3.815600,1.0000,2024-12,BTC_FLAT
ETHUSDT,1735343999999,1735948800000,8.177400,8.177400,1.0000,2025-01,BTC_DOWN
DOTUSDT,1735660799999,1735919999999,-7.789700,-7.789700,1.0000,2025-01,BTC_DOWN
XRPUSDT,1735718399999,1735775999999,-5.722400,-5.722400,1.0000,2025-01,BTC_FLAT
BTCUSDT,1735891199999,1736179199999,5.289200,5.289200,1.0000,2025-01,BTC_FLAT
DOTUSDT,1736006399999,1736380799999,13.468700,13.468700,1.0000,2025-01,BTC_FLAT
ETHUSDT,1736035199999,1736265599999,6.046600,6.046600,1.0000,2025-01,BTC_FLAT
XRPUSDT,1736121599999,1736639999999,-4.496800,-4.496800,1.0000,2025-01,BTC_FLAT
DOTUSDT,1736553599999,1736783999999,-8.389300,-8.389300,1.0000,2025-01,BTC_FLAT
ETHUSDT,1736553599999,1736783999999,9.228000,9.228000,1.0000,2025-01,BTC_FLAT
BTCUSDT,1736582399999,1736927999999,-3.535200,-3.535200,1.0000,2025-01,BTC_FLAT
XRPUSDT,1736755199999,1736899199999,-5.897000,-5.897000,1.0000,2025-01,BTC_FLAT
DOTUSDT,1736870399999,1736956799999,-7.554400,-7.554400,1.0000,2025-01,BTC_FLAT
ETHUSDT,1736870399999,1737158399999,9.715800,9.715800,1.0000,2025-01,BTC_FLAT
DOTUSDT,1737071999999,1737359999999,14.701400,14.701400,1.0000,2025-01,BTC_FLAT
ETHUSDT,1737244799999,1737849600000,-0.439000,-0.439000,1.0000,2025-01,BTC_UP
DOTUSDT,1737503999999,1738108800000,14.679600,14.679600,1.0000,2025-01,BTC_UP
XRPUSDT,1737878399999,1737964799999,10.303600,10.303600,1.0000,2025-01,BTC_FLAT
ETHUSDT,1737935999999,1738339199999,-4.445400,-4.445400,1.0000,2025-01,BTC_UP
BTCUSDT,1738079999999,1738511999999,-3.910600,-3.910600,1.0000,2025-02,BTC_FLAT
DOTUSDT,1738195199999,1738540799999,-8.370100,-8.370100,1.0000,2025-02,BTC_FLAT
XRPUSDT,1738396799999,1738454399999,-5.226700,-5.226700,1.0000,2025-02,BTC_FLAT
ETHUSDT,1738425599999,1738540799999,9.299700,9.299700,1.0000,2025-02,BTC_FLAT
DOTUSDT,1738828799999,1739433600000,7.492600,7.492600,1.0000,2025-02,BTC_DOWN
ETHUSDT,1739145599999,1739750400000,1.192400,1.192400,1.0000,2025-02,BTC_DOWN
XRPUSDT,1739174399999,1739577599999,17.027000,17.027000,1.0000,2025-02,BTC_DOWN
BTCUSDT,1739231999999,1739375999999,-3.021300,-3.021300,1.0000,2025-02,BTC_DOWN
AAVEUSDT,1739375999999,1739980800000,5.055900,5.055900,1.0000,2025-02,BTC_FLAT
BTCUSDT,1739462399999,1740067200000,0.866800,0.866800,1.0000,2025-02,BTC_FLAT
DOTUSDT,1739519999999,1740124800000,2.471500,2.471500,1.0000,2025-02,BTC_FLAT
ETHUSDT,1739836799999,1740441599999,8.607000,8.607000,1.0000,2025-02,BTC_FLAT
XRPUSDT,1739951999999,1740412799999,-5.699300,-5.699300,1.0000,2025-02,BTC_FLAT
AAVEUSDT,1740067199999,1740182399999,-5.993800,-5.993800,1.0000,2025-02,BTC_FLAT
BTCUSDT,1740153599999,1740182399999,-2.157700,-2.157700,1.0000,2025-02,BTC_FLAT
DOTUSDT,1740211199999,1740441599999,12.827700,12.827700,1.0000,2025-02,BTC_FLAT
AAVEUSDT,1740268799999,1740412799999,-6.113600,-6.113600,1.0000,2025-02,BTC_FLAT
BTCUSDT,1740297599999,1740412799999,-2.073500,-2.073500,1.0000,2025-02,BTC_FLAT
DOTUSDT,1740700799999,1740729599999,-8.736700,-8.736700,1.0000,2025-02,BTC_DOWN
AAVEUSDT,1740700799999,1740729599999,-8.554100,-8.554100,1.0000,2025-02,BTC_DOWN
AAVEUSDT,1740815999999,1740959999999,18.306700,18.306700,1.0000,2025-03,BTC_DOWN
XRPUSDT,1740815999999,1740931199999,16.361900,16.361900,1.0000,2025-03,BTC_DOWN
DOTUSDT,1740873599999,1740959999999,-8.889700,-8.889700,1.0000,2025-03,BTC_DOWN
ETHUSDT,1740902399999,1740959999999,13.150300,13.150300,1.0000,2025-03,BTC_DOWN
DOTUSDT,1741276799999,1741881600000,11.802100,11.802100,1.0000,2025-03,BTC_FLAT
ETHUSDT,1741334399999,1741564799999,-8.186300,-8.186300,1.0000,2025-03,BTC_FLAT
AAVEUSDT,1741679999999,1741910399999,-11.528200,-11.528200,1.0000,2025-03,BTC_DOWN
ETHUSDT,1741823999999,1742428800000,7.658900,7.658900,1.0000,2025-03,BTC_DOWN
XRPUSDT,1741852799999,1742025599999,-8.261000,-8.261000,1.0000,2025-03,BTC_DOWN
DOTUSDT,1741996799999,1742371199999,-7.641800,-7.641800,1.0000,2025-03,BTC_FLAT
AAVEUSDT,1742025599999,1742630400000,3.693100,3.693100,1.0000,2025-03,BTC_FLAT
XRPUSDT,1742111999999,1742399999999,-6.019600,-6.019600,1.0000,2025-03,BTC_DOWN
